Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre
Baylgam,00:25:37.120,ایک دن تمہارا دماغ تمہیں تباہ کر دے گا اور,10,that your brain will destroy you one day and,9,,
Baylgam,00:25:45.800,میری بات سنو اور سمجھو،,5,"listen to me and understand,",5,,
Baylgam,00:25:49.200,وہیں بیٹھو، بیٹھو۔,3,"sit there, sit down.",4,,
Baylgam,00:26:01.800,شانی دیکھو،,2,"Look Shani,",2,,
Baylgam,00:26:03.480,معاملے کی حساسیت کو سمجھنے کی کوشش کرو۔,8,try to understand the sensitivity of the matter.,8,,
Baylgam,00:26:07.320,اسے سمجھنے کی ضرورت ہے، وہ,6,"She needs to understand,",4,,
Baylgam,00:26:09.040,بیوقوف جو ہمیں دباؤ میں لینے کی کوشش کر رہی ہے۔,11,the fool who is trying to take us,8,,
Baylgam,00:26:12.760,کیا؟,1,What?,1,,
Baylgam,00:26:15.120,وہ کیا کر رہی ہے؟,5,What is she doing?,4,,
Baylgam,00:26:18.040,اس نے ہم پر کیسے دباؤ ڈالا؟,7,How did she put pressure on us?,7,,
Baylgam,00:26:20.720,اس نے صرف اتنا کہا کہ دکان اس کی ہے،,10,"She just said that shop is hers,",7,,
Baylgam,00:26:23.440,کاروبار اس کا ہے، اس کے,6,"that business belongs to her,",5,,
Baylgam,00:26:26.160,ہمارا کچھ نہیں ہے،,4,"nothing belongs to us,",4,,
Baylgam,00:26:30.320,اس میں غلط کیا ہے؟  وہ,6,What is wrong in it?,5,,
Baylgam,00:26:33.080,کاروبار اس کا ہے اور وہ,6,That business is her and even that,7,,
Baylgam,00:26:40.960,اس دن سے ڈر کر,5,"Fear that day,",3,,
Baylgam,00:26:42.520,وہ,1,she was just asking for the accounts,7,,
Baylgam,00:26:45.840,مستقبل میں,2,in future she will ask the custody,7,,
Baylgam,00:26:49.680,اور بات یہیں نہیں رکے گی شانی،,7,"and things won’t stop here Shani,",6,,
Baylgam,00:26:53.440,یہ گھر کس کا ہے,5,who does this house belong to,6,,
Baylgam,00:26:57.280,تم کہاں اونچی آواز میں بات کرتے ہو؟,8,Where you talk loudly?,4,,
Baylgam,00:27:00.000,اس کا، اس کی,4,"Her,",1,,
Baylgam,00:27:01.600,ماں، اس کا باپ،,4,"her mother, her father,",4,,
Baylgam,00:27:03.840,تمہارے باپ کا کچھ نہیں ہے،,6,"nothing belongs to your father,",5,,
Baylgam,00:27:08.200,اگر وہ اسے یہاں سے نکال دے تو,8,"if she throws her out of here,",7,,
Baylgam,00:27:11.160,تمہیں کچھ نہیں ملے گا،,5,"you won’t get anything,",4,,
Baylgam,00:27:14.360,ہم خالی ہاتھ ہوں گے، خالی۔,6,"we will be empty handed, empty.",6,,
Baylgam,00:27:23.200,اس لیے میری بات غور سے سنو،,7,That’s why listen carefully to,5,,
Baylgam,00:27:26.920,تمہارے لیے رمشا سے شادی کرنا بہت ضروری ہے۔,9,it is very important for you,6,,
Baylgam,00:27:33.080,میرے بچے، ایک بار جب تم,6,"My child, once you get married",6,,
Baylgam,00:27:36.480,اور وہ تمہاری بیوی بن جائے،,6,"and she becomes your wife,",5,,
Baylgam,00:27:38.440,تو جو کچھ اس کا ہے وہ تمہارا ہو گا،,10,"so everything that is hers will be yours,",8,,
Baylgam,00:27:41.120,تم مالک ہو گی،,4,"you will be the owner,",5,,
Baylgam,00:27:43.840,اسی لیے میں جو کچھ کہہ رہا ہوں،,8,"that is why whatever I am saying,",7,,
Baylgam,00:27:46.400,اس پر ٹھنڈے دماغ سے غور کرو،,7,"just consider it with cool mind on it,",8,,
Baylgam,00:27:49.320,میرے بچے، اگر تھوڑی سی معافی مانگنے سے,8,"my child, if apologizing for a bit",7,,
Baylgam,00:27:55.000,اگر اس سے ہمیں فائدہ ہو گا,7,if it will bring us benefit,6,,
Baylgam,00:27:57.600,تو اس میں کیا حرج ہے؟,6,then what is the harm in it?,7,,
Baylgam,00:28:31.200,کیا تم پاگل ہو؟,4,Are you mad?,3,,
Baylgam,00:28:33.760,تم اچھی طرح جانتی ہو کہ,6,You know very well that I have,7,,
Baylgam,00:28:40.920,میں بے عزت ہونے کے دکھ سے تو گزر سکتا ہوں,11,I can go through the pain of being,8,,
Baylgam,00:28:45.120,خدا ایسا نصیب کسی کا نہ لکھے۔,7,may God never write such fate for anyone.,8,,
Baylgam,00:28:49.400,میں تم سے شادی بھی نہیں کروں گا اگر تم,10,I won’t even marry you if you are,8,,
Baylgam,00:29:03.480,خالہ، میں شرمندہ ہوں،,4,"Aunt, I am embarrassed,",4,,
Baylgam,00:29:07.160,مجھے ایسا نہیں کرنا چاہیے تھا، خدا جانے,8,"I shouldn’t have done that, God knows",7,,
Baylgam,00:29:11.040,مجھے غصہ آیا,3,I got angry,3,,
Baylgam,00:29:12.520,لیکن میں آپ سے وعدہ کرتی ہوں کہ,8,but I promise you that,5,,
Baylgam,00:29:20.760,شانی، میں تمہیں ایک زوردار تھپڑ مار رہا ہوں۔,9,"Shani, I feel like giving you a tight slap.",9,,
Baylgam,00:29:26.520,ارے کافی انور،,3,"Hey, enough Anwar,",3,,
Baylgam,00:29:30.720,وہ تو بچہ ہے، اس سے غلطی ہوئی،,8,"he is just a kid, he made a mistake,",9,,
Baylgam,00:29:33.600,میں نے اسے معاف کر دیا، تم بھی رہنے دو,10,"I have forgiven him, you also just let it be",10,,
Baylgam,00:29:38.440,بھابی یہ آپ کی عظمت ہے,6,Sister in law this is your greatness,7,,
Baylgam,00:29:43.160,ورنہ مجھ پر بھروسہ کریں،,5,"else trust me,",3,,
Baylgam,00:29:46.040,اس نے مجھے شرمندہ کر دیا ہے۔,7,he has embarrassed me.,4,,
Baylgam,00:29:55.800,میں نے سوچا کہ ایک بار جب میں کچھ پیسے اکٹھا کرلوں گا تو,14,I thought that once I collect some money,8,,
Baylgam,00:29:59.040,آپ سب کو دے دوں گا تاکہ,7,I will give it to you all together so that,10,,
Baylgam,00:30:01.880,کیونکہ آپ نہیں جانتے کہ,5,because you don’t know where does,6,,
Baylgam,00:30:04.920,لیکن میں بہت خوش ہوں،,5,"but I am very happy,",5,,
Baylgam,00:30:07.560,بیٹی رمشا نے بہت بڑا احسان کیا ہے،,8,"Daughter Ramsha has done a huge favor,",7,,
Baylgam,00:30:10.280,اس نے مجھے احساس [ __ ] کر ٹھیک کیا،,10,"she did the right thing by making me realize,",9,,
Baylgam,00:30:13.040,مجھے بھابھی کا احساس ہو گیا ہے,7,I have realized sister in law,6,,
Baylgam,00:30:20.040,اور میں آپ کو یقین دلاتا ہوں,7,and I will assure you sister in law,8,,
Baylgam,00:30:22.040,کہ بھابھی کے ساتھ ایسا ظلم نہیں ہو گا،,9,that there will be no injustice with you,8,,
Baylgam,00:30:32.000,اللہ نے چاہا تو آرام کر۔,6,"if God wills, just relax.",5,,
Baylgam,00:30:39.000,کیا کر رہی ہو سلمیٰ؟,5,What are you doing Salma?,5,,
Baylgam,00:30:43.560,اٹھو اور چائے بنا لو،,5,"Get up and make tea,",5,,
Baylgam,00:30:46.000,ہم,1,we will have the evening tea,6,,
Baylgam,00:30:48.520,سلمیٰ جاؤ، جا کر سنو،,5,"go Salma, go, and listen,",5,,
Baylgam,00:30:55.600,جا کر,2,go and get piping hot snacks,6,,
Baylgam,00:31:00.120,بھابھی آپ کو معلوم ہے کہ,6,sister in law you know how much,7,,
Baylgam,00:31:04.400,اور ناشتہ اقبال کی دکان سے ہو تو,8,"and if the snacks are from Iqbal’s shop,",8,,
Baylgam,00:31:06.960,شام کی چائے کا ذائقہ دوبالا ہو جاتا ہے۔,9,the taste of the evening tea gets doubled.,8,,
Baylgam,00:31:09.600,جاؤ اور اسے لے آؤ، اچھا لڑکا.,7,"Go and bring it, good boy.",6,,
Baylgam,00:31:14.720,بھابی،,1,"Sister in law,",3,,
Baylgam,00:31:16.320,بس یہ ہے کہ میں نہیں جانتی کہ اپنے بچے کو معاف کرنے کے لیے آپ کا شکریہ کیسے ادا کروں،,21,it’s just that I don’t know how to thank you,10,,
Baylgam,00:31:20.320,آپ نے میرا دل جیت لیا،,6,"you have won my heart,",5,,
Baylgam,00:31:22.760,ارے انور رہنے دو,4,"Hey, Anwar, let it be,",5,,
Baylgam,00:31:26.400,شانی بھی میرے بیٹے کی طرح ہے۔,7,Shani is like my son too.,6,,
Baylgam,00:31:29.240,یہ ہے.  میں تمہارے لیے پانی لاؤں گا۔,8,That’s it. I will get water for you.,8,,
Baylgam,00:31:58.680,افنان،,1,"Afnan,",1,,
Baylgam,00:31:59.800,میں تم سے کچھ بات کرنا چاہتا تھا،,8,"I wanted to talk to you about something,",8,,
Baylgam,00:32:02.320,میں چاہتا ہوں کہ تم امی کو بتا دو کہ تم,11,I want you to tell mom that you don’t want,10,,
Baylgam,00:32:11.120,علیزے تم مجھے بے وقوف سمجھتے ہو,7,"Alizey, you think I am a fool",7,,
Baylgam,00:32:14.920,کہ میں,2,that I should listen to such,6,,
Baylgam,00:32:18.200,افنان، امی میری بات نہیں سنیں گی،,7,"Afnan, mom will not listen to me,",7,,
Baylgam,00:32:20.680,آپ اسے راضی کر لیں تو وہ مان جائیں گی۔,10,she will agree if you convince her.,7,,
Baylgam,00:32:23.480,براہ کرم اس سے اس کے بارے میں بات کریں۔,10,Please talk to her about it.,6,,
Baylgam,00:32:25.280,میں اس سے ایسی کوئی بات نہیں کروں گا,9,I will not talk to her about anything,8,,
Baylgam,00:32:31.640,میرے لیے بھی نہیں؟,4,Not even for me?,4,,
Baylgam,00:32:35.520,آپ کے لیے؟,3,For you?,2,,
Baylgam,00:32:38.840,کیا تم سنجیدہ ہو علیزی؟,5,Are you serious Alizey?,4,,
Baylgam,00:32:42.640,عام طور پر لڑکیاں کہتی ہیں کہ میری خاطر مجھ سے شادی کرو،,13,Usually girls say that marry me,6,,
Baylgam,00:32:47.560,وہ روتی ہیں، بھیک مانگتی ہیں،,6,"they cry, they beg,",4,,
Baylgam,00:32:49.840,درخواست کرتی ہیں اور تم مجھ سے کہہ رہی ہو کہ,11,they request and you are telling me,7,,
Baylgam,00:32:55.800,یہ ناقابل یقین ہے۔,4,It’s unbelievable.,2,,
Baylgam,00:32:57.280,افنان تم بہت خود غرض ہو۔   کیا,7,"Afnan, you are very selfish.",5,,
Baylgam,00:33:00.800,تم خود غرض ہو،,4,"You are selfish,",3,,
Baylgam,00:33:03.200,جسے صرف اپنی زندگی،,4,"who just care about her own life,",7,,
Baylgam,00:33:05.080,سماجی حلقے اور اپنی کامیابی کی فکر ہوتی ہے,9,her social circle and her success,6,,
Baylgam,00:33:07.440,لیکن میں اس سب میں کہاں ہوں، علیزی؟,8,"but where am I in all this, Alizey?",8,,
Baylgam,00:33:11.240,دیکھو اگر میں مضبوط اور,5,Look if I will be strong and,7,,
Baylgam,00:33:13.880,یہ ہم دونوں کے لیے اچھا ہے،,7,"it’s good for both of us,",6,,
Baylgam,00:33:15.480,آپ,1,you will be so happy,5,,
Baylgam,00:33:17.600,مجھے اس سے کچھ نہیں چاہیے۔,6,I don’t want anything from it.,6,,
Baylgam,00:33:21.240,افنان کیا تم ماں کو انکار کرنے جا رہی ہو؟,10,"Afnan, are you going to refuse mom?",7,,
Baylgam,00:33:40.960,ماں,1,"Mom,",1,,
Baylgam,00:33:42.920,آپ نے چچا کو ہاں کہا؟,6,you said yes to uncle?,5,,
Baylgam,00:33:45.680,رمشا، شانی بہت بدل گیا ہے,6,"Ramsha, Shani has changed a lot,",6,,
Baylgam,00:33:52.040,تمہیں پتا ہے کل وہ مجھے ہسپتال لے کر گیا تھا۔,11,Do you know he even took me,7,,
Baylgam,00:33:56.000,ماں آپ کو,3,"Mom, just because he took you to",7,,
Baylgam,00:34:03.080,آپ کو کیا ہوا ہے ماں؟,6,What is wrong with you mom?,6,,
Baylgam,00:34:04.760,یہ کیا طریقہ ہے کہ آپ نے,7,What is this way that you have figured out,9,,
Baylgam,00:34:09.120,دیکھو رمشا،,2,"Look Ramsha,",2,,
Baylgam,00:34:10.560,شانی اور انور کو اپنی غلطی کا احساس ہو گیا ہے،,11,"Shani and Anwar has realized their mistake,",7,,
Baylgam,00:34:18.680,اور انور نے اپنی بات رکھی ہے،,7,"and Anwar has kept his word,",6,,
Baylgam,00:34:22.040,اس نے اب تک مجھے شکایت کا کوئی موقع نہیں دیا،,11,he hasn’t given e any chance,6,,
Baylgam,00:34:29.240,انور اب باقاعدگی سے مجھے پیسے دے رہا ہے,9,Anwar is regularly giving me money now,7,,
Baylgam,00:34:36.080,اور وہ آ کر,4,and he comes and properly tells me,7,,
Baylgam,00:34:39.880,ارے وہ تو ہمارا خرچہ بھی اٹھا رہا ہے،,9,"Hey, he is even taking care of our expenses,",9,,
Baylgam,00:34:43.600,مجھے اس سے کوئی شکایت نہیں میرے بچے۔,8,"I have no complaints from him, my child.",8,,
Baylgam,00:34:47.880,کچھ بتاؤ؟,2,Tell me something?,3,,
Baylgam,00:34:49.520,وہ ہمارے خاندان ہیں، ٹھیک ہے؟,6,"They are our family, right?",5,,
Baylgam,00:34:55.000,ہم ان پر اعتبار نہیں کریں گے تو,8,If we won’t trust them then,6,,
Baylgam,00:34:58.160,بس ماں رہنے دو,4,"Just let it be mom,",5,,
Baylgam,00:34:59.800,چاچا انور اتنی جلدی بدل سکتے ہیں؟,7,uncle Anwar can change so quickly?,6,,
Baylgam,00:35:01.960,یہ ناممکن ہے،,3,"It is impossible,",3,,
Baylgam,00:35:03.760,میں اسے اچھی طرح جانتا ہوں،,6,"I know him very well,",5,,
Baylgam,00:35:08.440,اس طرح کی عدم اعتماد صحت مند نہیں ہے، میرے بچے.,11,"Such mistrust is not healthy, my child.",7,,
Baylgam,00:35:16.320,اور مجھے آپ کے ساتھ کسی پر بھروسہ کرنا ہے,10,And I have to trust someone with you,8,,
Baylgam,00:35:20.120,تو شانی کیوں نہیں؟  وہ فیملی ہے۔,7,then why not Shani? He is family.,7,,
Baylgam,00:35:28.160,دیکھو میرے بچے،,3,"Look, my child,",3,,
Baylgam,00:35:30.200,جو کچھ ہوا اسے بھول جاؤ۔,6,just forget whatever happened.,4,,
Baylgam,00:35:37.520,شانی سے شادی کر لینے کے بعد,7,Once you get married to Shani,6,,
Baylgam,00:35:40.680,تم یہیں,2,you will stay here in front of,7,,
Baylgam,00:35:48.120,جو کچھ بھی ہوا ہے، اس کے بعد,8,"whatever has happened,",3,,
Baylgam,00:35:49.680,شانی کی طرف سے شادی کا پروپوزل آنا ایک نعمت ہے،,11,it is a blessing to get Shani’s proposal,8,,
Baylgam,00:37:45.520,میں چاہتا ہوں کہ آپ ماں کو بتائیں کہ آپ,10,I want you to tell mom that you don’t,9,,
Baylgam,00:37:53.040,علیزے تم مجھے بے وقوف سمجھتے ہو,7,"Alizey, you think I am a fool",7,,
Baylgam,00:37:56.880,کہ میں,2,that I should listen to such,6,,
Baylgam,00:38:02.200,افنان، امی میری بات نہیں سنیں گی،,7,"Afnan, mom will not listen to me,",7,,
Baylgam,00:38:04.760,آپ اسے راضی کر لیں تو وہ مان جائیں گی۔,10,she will agree if you convince her.,7,,
Baylgam,00:38:07.360,براہ کرم اس سے اس کے بارے میں بات کریں۔,10,Please talk to her about it.,6,,
Baylgam,00:38:09.280,میں اس سے ایسی کوئی بات نہیں کروں گا,9,I will not talk to her about anything,8,,
Baylgam,00:38:14.360,افنان تم بہت خود غرض ہو۔  کیا,7,"Afnan, you are very selfish.",5,,
Baylgam,00:38:15.880,میں خود غرض ہوں؟,4,I am selfish?,3,,
Baylgam,00:38:17.760,تم خود غرض ہو،,4,"You are selfish,",3,,
Baylgam,00:38:20.040,جسے صرف اپنی زندگی،,4,"who just care about her own life,",7,,
Baylgam,00:38:22.360,سماجی حلقے اور اپنی کامیابی کی فکر ہوتی ہے,9,her social circle and her success,6,,
Baylgam,00:38:24.520,لیکن میں اس سب میں کہاں ہوں، علیزی؟,8,"but where am I in all this, Alizey?",8,,
Baylgam,00:38:28.440,دیکھو اگر میں مضبوط اور آزاد رہوں گا،,8,Look if I will be strong and,7,,
Baylgam,00:38:30.800,یہ ہم دونوں کے لیے اچھا ہے۔,7,it’s good for both of us.,6,,
Baylgam,00:00:21.040,میں دراصل یہ کہنا چاہتا تھا,6,I actually wanted to say,5,,
Baylgam,00:00:23.280,یہ دنیا کسی کو مسکراتے اور ہنستے ہوئے نہیں دیکھ سکتی,11,this world cannot see anyone smiling,6,,
Baylgam,00:00:27.000,اس سے پہلے کہ وہ شانی کی بات کریں اور برین واش کریں،,13,"before they talk and brainwash Shani,",6,,
Baylgam,00:00:32.360,اگر آپ اجازت دیں تو,5,"if you may allow,",4,,
Baylgam,00:00:34.720,ہم رمشا اور شانی کی شادی کر لیں۔,8,let us get Ramsha and Shani married.,7,,
Baylgam,00:01:00.400,چچا، اتنی جلدی کیا ہے؟,5,"Uncle, what is the rush?",5,,
Baylgam,00:01:04.720,تمہیں کیا ہوا ہے رمشا؟  جب بزرگ بات کر رہے ہوں تو,12,"What is wrong with you, Ramsha?",6,,
Baylgam,00:01:06.560,آپ کو مداخلت نہیں کرنی چاہیے۔,6,You shouldn’t interfere,3,,
Baylgam,00:01:12.000,ارے نہیں، بھابھی نہیں،,4,"Hey, no, no sister-in-law,",4,,
Baylgam,00:01:14.320,تم اسے مت روکو،,4,"you, you don’t stop her,",5,,
Baylgam,00:01:16.120,وہ ایک چھوٹی سی لڑکی ہے، وہ نادان ہے،,9,"she is a little girl, she is naïve,",8,,
Baylgam,00:01:18.640,وہ بہت بڑے صدمے سے گزری ہے،,7,she has gone through a huge trauma,7,,
Baylgam,00:01:21.560,اس لیے اس کے مزاج میں تھوڑی سی تلخی کا ہونا ہی مناسب ہے۔,14,so it is only fair to have a bit of bitterness,11,,
Baylgam,00:01:26.240,ام، تو پھر تمہارا فیصلہ کیا ہے؟,7,"Umm, so what is your decision then?",7,,
